1.807150000000000034e+00 7.604037705834220677e-180 7.604037705834220677e-180 7.604037705834220677e-180
1.812149999999999928e+00 4.459059051342762886e-178 4.459059051342762886e-178 4.459059051342762886e-178
1.817150000000000043e+00 2.561999455419126650e-176 2.561999455419126650e-176 2.561999455419126650e-176
1.822149999999999936e+00 1.442287002362645527e-174 1.442287002362645527e-174 1.442287002362645527e-174
1.827150000000000052e+00 7.955384845737926445e-173 7.955384845737926445e-173 7.955384845737926445e-173
1.832149999999999945e+00 4.299396959299501852e-171 4.299396959299501852e-171 4.299396959299501852e-171
1.837150000000000061e+00 2.276621031433677612e-169 2.276621031433677612e-169 2.276621031433677612e-169
1.842149999999999954e+00 1.181165597952175301e-167 1.181165597952175301e-167 1.181165597952175301e-167
1.847150000000000070e+00 6.004373265934362060e-166 6.004373265934362060e-166 6.004373265934362060e-166
1.852149999999999963e+00 2.990621306700811223e-164 2.990621306700811223e-164 2.990621306700811223e-164
1.857150000000000079e+00 1.459459376025316391e-162 1.459459376025316391e-162 1.459459376025316391e-162
1.862149999999999972e+00 6.978457630633535591e-161 6.978457630633535591e-161 6.978457630633535591e-161
1.867150000000000087e+00 3.269367404966092127e-159 3.269367404966092127e-159 3.269367404966092127e-159
1.872149999999999981e+00 1.500737926758947204e-157 1.500737926758947204e-157 1.500737926758947204e-157
1.877150000000000096e+00 6.749674586386516964e-156 6.749674586386516964e-156 6.749674586386516964e-156
1.882149999999999990e+00 2.974388269105963690e-154 2.974388269105963690e-154 2.974388269105963690e-154
1.887150000000000105e+00 1.284249280974241547e-152 1.284249280974241547e-152 1.284249280974241547e-152
1.892149999999999999e+00 5.432976796279045670e-151 5.432976796279045670e-151 5.432976796279045670e-151
1.897150000000000114e+00 2.251973193089576213e-149 2.251973193089576213e-149 2.251973193089576213e-149
1.902150000000000007e+00 9.145878551329763622e-148 9.145878551329763622e-148 9.145878551329763622e-148
1.907150000000000123e+00 3.639355587824221201e-146 3.639355587824221201e-146 3.639355587824221201e-146
1.912150000000000016e+00 1.418928131769030081e-144 1.418928131769030081e-144 1.418928131769030081e-144
1.917150000000000132e+00 5.420422690897710871e-143 5.420422690897710871e-143 5.420422690897710871e-143
1.922150000000000025e+00 2.028816449585554261e-141 -1.754724247868288075e-141 5.812357147039396015e-141
1.927150000000000141e+00 7.440278765300998094e-140 -6.525781425449459081e-140 2.140633895605145247e-139
1.932150000000000034e+00 2.673452701561922504e-138 -2.344834243135562301e-138 7.691739646259407608e-138
1.937149999999999928e+00 9.412232569696752678e-137 -8.255289430798456072e-137 2.707975457019196047e-136
1.942150000000000043e+00 3.246755925346250031e-135 -2.847667615158822327e-135 9.341179465851323000e-135
1.947150000000000158e+00 1.097345737819071239e-133 -9.624609893910349115e-134 3.157152465029177193e-133
1.952150000000000052e+00 3.633910006282135640e-132 -3.187233065629323114e-132 1.045505307819359314e-131
1.957149999999999945e+00 1.179075734895351350e-130 -1.034144808936633093e-130 3.392296278727335992e-130
1.962150000000000061e+00 3.748401327880493866e-129 -3.287651217233206613e-129 1.078445387299419370e-128
1.967149999999999954e+00 1.167581786443966740e-127 -1.024063686262843736e-127 3.359227259150777215e-127
1.972150000000000070e+00 3.563406661472469176e-126 -3.125395928378694613e-126 1.025220925132363296e-125
1.977149999999999963e+00 1.065565892354479358e-124 -9.345874938696295039e-125 3.065719278578588219e-124
1.982150000000000079e+00 3.121994123424506117e-123 -2.738241421410257601e-123 8.982229668259269499e-123
1.987149999999999972e+00 8.962325215058842190e-122 -7.860684282488181053e-122 2.578533471260586328e-121
1.992150000000000087e+00 2.520845123625465450e-120 -2.210985114507424504e-120 7.252675361758355060e-120
1.997149999999999981e+00 6.947178802283028162e-119 -6.093237849367957597e-119 1.998759545393401392e-118
2.002149999999999874e+00 1.875891158034279065e-117 -1.645308308701233380e-117 5.397090624769791509e-117
2.007150000000000212e+00 4.962992780220026512e-116 -4.352946183656421560e-116 1.427893174409647571e-115
2.012150000000000105e+00 1.286519868823134792e-114 -1.128382006822812767e-114 3.701421744469082530e-114
2.017149999999999999e+00 3.267579776176168429e-113 -2.865931817025169551e-113 9.401091369377507563e-113
2.022149999999999892e+00 8.131538983915794529e-112 -7.132017545614927207e-112 2.339509551344651534e-111
2.027150000000000230e+00 1.982696065197157869e-110 -1.738984852999909530e-110 5.704376983394225564e-110
2.032150000000000123e+00 4.736705549708943216e-109 -4.154473975437786720e-109 1.362788507485567268e-108
2.037150000000000016e+00 1.108749607739235441e-107 -9.724631059054380900e-108 3.189962321383909123e-107
2.042149999999999910e+00 2.542889083486379333e-106 -2.230319450703017356e-106 7.316097617675776021e-106
2.047150000000000247e+00 5.714236394454385090e-105 -5.011847610354287097e-105 1.644032039926305650e-104
2.052150000000000141e+00 1.258130919925637598e-103 -1.103482601920621829e-103 3.619744441771897025e-103
2.057150000000000034e+00 2.714127940373973450e-102 -2.380509781737419407e-102 7.808765662485367101e-102
2.062149999999999928e+00 5.736825544730479834e-101 -5.031660122650855153e-101 1.650531121211181736e-100
2.067149999999999821e+00 1.188091306452141006e-99 -1.042052194568561152e-99 3.418234807472843163e-99
2.072150000000000158e+00 2.410820302112087123e-98 -2.114484444826253543e-98 6.936125049050427789e-98
2.077150000000000052e+00 4.793102423212283781e-97 -4.203938596112803353e-97 1.379014344253736988e-96
2.082149999999999945e+00 9.336958449398688835e-96 -8.189267937533926924e-96 2.686318483633130626e-95
2.087150000000000283e+00 1.782095567997485103e-94 -1.563041988000198541e-94 5.127233123995168482e-94
2.092150000000000176e+00 3.332678359324264851e-93 -2.923028541043264928e-93 9.588385259691793352e-93
2.097150000000000070e+00 6.106504198214793682e-92 -5.355898209451440638e-92 1.756890660588102800e-91
2.102149999999999963e+00 1.096298363754168093e-90 -9.615423576016084948e-91 3.154139085109944899e-90
2.107149999999999856e+00 1.928420409161300972e-89 -1.691380711654326132e-89 5.548221529976928075e-89
2.112150000000000194e+00 3.323621193567681409e-88 -2.915084673933091846e-88 9.562327061068454106e-88
2.117150000000000087e+00 5.612523435946257353e-87 -4.922637116973861119e-87 1.614768398886637493e-86
2.122149999999999981e+00 9.286277610207199558e-86 -8.144816741388358660e-86 2.671737196180275635e-85
2.127149999999999874e+00 1.505434987141008236e-84 -1.320388276230326778e-84 4.331258250512343706e-84
2.132150000000000212e+00 2.391218129928413132e-83 -2.097291753968755686e-83 6.879728013825582681e-83
2.137150000000000105e+00 3.721458941913666479e-82 -3.264020565050851562e-82 1.070693844887818452e-81
2.142149999999999999e+00 5.674715801087685443e-81 -4.977184852681582071e-81 1.632661645485695483e-80
2.147149999999999892e+00 8.478359896520884683e-80 -7.436207544430496928e-80 2.439292733747226929e-79
2.152150000000000230e+00 1.241127581166726612e-78 -1.088569298227117071e-78 3.570824460560570535e-78
2.157150000000000123e+00 1.780155142470364438e-77 -1.561340077828849785e-77 5.121650362769579236e-77
2.162150000000000016e+00 2.501705174224422388e-76 -2.194197830424981093e-76 7.197608178873826483e-76
2.167149999999999910e+00 3.444698752029181735e-75 -3.021279488104891501e-75 9.910676992163254971e-75
2.172150000000000247e+00 4.647326829833641503e-74 -4.076081607201511799e-74 1.337073526686879402e-73
2.177150000000000141e+00 6.143162895327719576e-73 -5.388050852576630329e-73 1.767437664323206948e-72
2.182150000000000034e+00 7.956419887927617182e-72 -6.978423930970838631e-72 2.289126370682607299e-71
2.187149999999999928e+00 1.009671748356955203e-70 -8.855638076429429910e-71 2.904907304356853557e-70
2.192149999999999821e+00 1.255392592875345428e-69 -1.101080867561730787e-69 3.611866053312421514e-69
2.197150000000000158e+00 1.529381268101855510e-68 -1.341391101931947872e-68 4.400153638135659305e-68
2.202150000000000052e+00 1.825529345707377990e-67 -1.601136924925655879e-67 5.252195616340411531e-67
2.207149999999999945e+00 2.135004123147062934e-66 -1.872571341828919677e-66 6.142579588123045281e-66
2.212150000000000283e+00 2.446501378256395749e-65 -2.145779635270621740e-65 7.038782391783413661e-65
2.217150000000000176e+00 2.746812776181127486e-64 -2.409177027004690888e-64 7.902802579366945860e-64
2.222150000000000070e+00 3.021687166299134092e-63 -2.650264104990772778e-63 8.693638437589040963e-63
2.227149999999999963e+00 3.256917731985147319e-62 -2.856580341690337510e-62 9.370415805660633443e-62
2.232149999999999856e+00 3.439544436247652812e-61 -3.016758736170671679e-61 9.895847608665979029e-61
2.237150000000000194e+00 3.559032122425392475e-60 -3.121559103725967443e-60 1.023962334857675295e-59
2.242150000000000087e+00 3.608275905626586898e-59 -3.164749885507620080e-59 1.038130169676079343e-58
2.247149999999999981e+00 3.584300527537925822e-58 -3.143721539270872650e-58 1.031232259434672252e-57
2.252149999999999874e+00 3.488557947386884392e-57 -3.059747550724610681e-57 1.003686344549837890e-56
2.257150000000000212e+00 3.326781775987184139e-56 -2.917856760412004749e-56 9.571420312386373480e-56
2.262150000000000105e+00 3.108418847097015455e-55 -2.726334805805721570e-55 8.943172499999753204e-55
2.267149999999999999e+00 2.845716294232121835e-54 -2.495923413815141002e-54 8.187356002279385541e-54
2.272149999999999892e+00 2.552586775945894394e-53 -2.238825111551504756e-53 7.343998663443293545e-53
2.277150000000000230e+00 2.243397732964527716e-52 -1.967641306884706417e-52 6.454436772813762220e-52
2.282150000000000123e+00 1.931829909181182489e-51 -1.694371119006703942e-51 5.558030937369068326e-51
2.287150000000000016e+00 1.629927705561722313e-50 -1.429578461979177675e-50 4.689433873102622775e-50
2.292149999999999910e+00 1.347425138460230631e-49 -1.181800855644852173e-49 3.876651132565313055e-49
2.297150000000000247e+00 1.091384537497112773e-48 -9.572325344364072923e-49 3.140001609430632838e-48
2.302150000000000141e+00 8.661393999269431324e-48 -7.596743260342386377e-48 2.491953125888124781e-47
2.307150000000000034e+00 6.734954099915634843e-47 -5.907099616016130858e-47 1.937700781584740249e-46
2.312149999999999928e+00 5.131192799027398883e-46 -4.500471207846797653e-46 1.476285680590159620e-45
2.317149999999999821e+00 3.830353648007552962e-45 -3.359530032080696940e-45 1.102023732809580411e-44
2.322150000000000158e+00 2.801536342902863361e-44 -2.457174022258625811e-44 8.060246708064352034e-44
2.327150000000000052e+00 2.007661521650101694e-43 -1.760881578061263845e-43 5.776204621361467035e-43
2.332149999999999945e+00 1.409683373748723153e-42 -1.236406364800582994e-42 4.055773112298029459e-42
2.337150000000000283e+00 9.698163620573211354e-42 -8.506074094828442154e-42 2.790240133597486359e-41
2.342150000000000176e+00 6.537237806011967574e-41 -5.733686430644472986e-41 1.880816204266840610e-40
2.347150000000000070e+00 4.317535405544261288e-40 -3.786827847356291790e-40 1.242189865844481437e-39
2.352149999999999963e+00 2.793922653162531555e-39 -2.450496200394596347e-39 8.038341506719660437e-39
2.357149999999999856e+00 1.771453258619722156e-38 -1.553707821693127608e-38 5.096614338932571137e-38
2.362150000000000194e+00 1.100479263520867504e-37 -9.652093449395942400e-38 3.166167871981329039e-37
2.367150000000000087e+00 6.698396892603051335e-37 -5.875035987656509875e-37 1.927182977286261338e-36
2.372149999999999981e+00 3.994815601082482310e-36 -3.503776470207205390e-36 1.149340767237217001e-35
2.377150000000000318e+00 2.334314915928253715e-35 -2.047383031714094489e-35 6.716012863570601919e-35
2.382150000000000212e+00 1.336469340740410821e-34 -1.172191734700016382e-34 3.845130416180838239e-34
2.387150000000000105e+00 7.497136234989100455e-34 -6.575595010436731500e-34 2.156986748041493155e-33
2.392149999999999999e+00 4.120677748719539551e-33 -3.614167756168146080e-33 1.185552325360722313e-32
2.397149999999999892e+00 2.219109586671883120e-32 -1.946338637629532854e-32 6.384557810973298820e-32
2.402149999999999785e+00 1.170915874699421168e-31 -1.026987951396827926e-31 3.368819700795670262e-31
2.407150000000000123e+00 6.053540965156659150e-31 -5.309445169234691059e-31 1.741652709954800936e-30
2.412150000000000016e+00 3.066409309118848481e-30 -2.689489042348577948e-30 8.822307660586275261e-30
2.417149999999999910e+00 1.521905235344491250e-29 -1.334834016378632012e-29 4.378644487067614511e-29
2.422150000000000247e+00 7.400855838097341756e-29 -6.491149313097853097e-29 2.129286098929253437e-28
2.427150000000000141e+00 3.526250214351865715e-28 -3.092806718227483206e-28 1.014530714693121374e-27
2.432150000000000034e+00 1.646194528207641068e-27 -1.443845781455837520e-27 4.736234837871119834e-27
2.437149999999999928e+00 7.529844876908119277e-27 -6.604283135588485214e-27 2.166397288940472664e-26
2.442149999999999821e+00 3.374642348617859845e-26 -2.959834354618062902e-26 9.709119051853783166e-26
2.447150000000000158e+00 1.481857089918981834e-25 -1.299708552869969353e-25 4.263422732707933709e-25
2.452150000000000052e+00 6.375609951534070987e-25 -5.591925726267490126e-25 1.834314562933563210e-24
2.457149999999999945e+00 2.687657999802451551e-24 -2.357293502386012912e-24 7.732609501990915646e-24
2.462150000000000283e+00 1.110102592018107470e-23 -9.736497825754585687e-24 3.193854966611673067e-23
2.467150000000000176e+00 4.492510244228519672e-23 -3.940294936665240641e-23 1.292531542512228057e-22
2.472150000000000070e+00 1.781360765752013002e-22 -1.562397506978771038e-22 5.125119038482797277e-22
2.477149999999999963e+00 6.920724111372274433e-22 -6.070034945175207300e-22 1.991148316791975617e-21
2.482149999999999856e+00 2.634438339575261903e-21 -2.310615554782348061e-21 7.579492233932871868e-21
